"SEN","21/01/2021","13","2886.8824","3746.5266","3.4349","1120.2335","20253.6749","281.8946","467.0771","3239.377","0","1923.3341","2241.7884"
"SEN","21/01/2021","14","2960.8524","3642.3624","3.3411","1119.7885","20115.3877","287.7254","468.5836","3404.2092","0","1931.5598","2378.2994"
"SEN","21/01/2021","15","2988.4031","3669.9272","3.8075","1118.8141","20263.2642","276.7558","466.8604","3387.4109","0","1929.5256","2419.9563"
"SEN","21/01/2021","16","3036.7889","3461.7348","3.4889","1117.4589","20334.6662","275.8988","464.8708","3274.0896","0","1972.2473","2498.2271"
"SEN","21/01/2021","17","3026.7909","3059.1558","3.5331","1117.758","20536.1963","277.2518","464.909","3384.0555","0","1972.8527","2521.3517"
"SEN","21/01/2021","18","2752.3785","1530.225","3.6304","1112.365","20878.6615","282.6429","465.6328","4358.5794","0","1984.879","2548.3772"
"SEN","21/01/2021","19","2636.5017","129.5693","3.7115","1105.3495","21491.1815","288.1595","484.4891","5582.8748","0","2053.8196","2553.0112"
"SEN","21/01/2021","20","2576.5739","0","3.771","1104.1881","22062.1593","285.537","492.4036","6790.2226","0","2097.3456","2592.9731"
"SEN","21/01/2021","21","2597.3458","0","3.0537","1107.6256","22120.1132","286.0739","491.0347","6383.004","0","2114.4186","2580.5806"
"SEN","21/01/2021","22","2510.5961","0","3.3076","1109.1264","22101.0907","285.9749","493.0649","5435.1008","0","2125.0087","2542.178"
"SEN","21/01/2021","23","2435.8276","0","3.2556","1077.0197","22014.5356","286.147","493.7252","4387.4031","0","2118.5139","2511.6488"
"SEN","21/01/2021","24","2367.8776","0","2.9462","1104.9278","21566.8564","278.26","493.5264","3183.0099","0","2097.7495","2483.5232"
"SEN","22/01/2021","1","2163.5957","0","2.9486","1101.9854","20708.4958","259.7551","494.7279","2727.0199","0","2105.1984","2416.5388"
"SEN","22/01/2021","2","2028.3946","0","2.9496","1093.6825","20339.5894","255.5476","496.4185","2195.1335","0","2095.2971","2219.0139"
"SEN","22/01/2021","3","1853.8171","0","2.95","1092.5163","20269.1782","243.7417","496.4699","1680.8765","0","2094.7629","2227.898"
"SEN","22/01/2021","4","1668.7929","0","3.0907","1074.2323","20261.5616","243.585","497.4161","1553.8243","0","2109.3323","2235.9617"
"SEN","22/01/2021","5","1661.1244","0","3.591","944.7715","20407.3095","244.4257","498.1067","1512.5938","0","2140.4244","2238.3192"
"SEN","22/01/2021","6","1598.8799","0","3.5028","938.6306","20478.0271","248.8273","497.992","1768.688","0","2159.6293","2239.2979"
"SEN","22/01/2021","7","1440.7453","0.4087","3.5711","940.503","20515.9389","254.525","497.9506","2775.4423","0","2286.5042","2241.3773"
"SEN","22/01/2021","8","1134.1883","111.6723","3.6132","944.3239","21000.2376","254.3333","497.9561","3394.1546","0","2427.935","2244.9928"
"SEN","22/01/2021","9","843.7336","1876.062","3.6099","947.2602","20828.5851","269.1412","497.6448","3416.0097","0","2434.2995","2233.4451"
"SEN","22/01/2021","10","600.8212","4070.8729","3.6006","941.4443","20379.2105","263.7844","493.637","3196.715","0","2436.8393","2226.371"
"SEN","22/01/2021","11","454.6004","4884.0915","3.7313","941.2027","20000.885","189.4564","490.8812","3547.5096","0","2469.2977","2343.2934"
