"SEN","15/11/2019","2","2690.8881","0.0393","2.8866","1292.0599","18690.8174","384.0709","515.7926","882.1948","1559.0833","3243.3856","1348.2503"
"SEN","15/11/2019","3","2599.9426","0","2.8866","1297.3148","18038.7092","378.7107","516.2873","818.0143","1558.3667","3251.2513","1343.4159"
"SEN","15/11/2019","4","2723.5551","0","2.8866","1282.7919","17482.6378","379.1398","516.5346","808.8732","1558.9093","3243.1682","1346.8318"
"SEN","15/11/2019","5","2673.2741","0","2.8866","1294.5069","17594.6178","383.623","516.1801","902.3868","1558.8465","3258.4885","1349.1387"
"SEN","15/11/2019","6","2905.844","0","2.8866","1277.1995","18018.0218","388.0184","515.1553","896.6678","1559.747","3273.7529","1349.1557"
"SEN","15/11/2019","7","3102.9409","5.2547","2.8866","1288.3986","19083.2726","391.9244","516.1599","1019.2746","1559.8432","3385.0235","1351.6926"
"SEN","15/11/2019","8","3090.3836","159.5307","2.8868","1300.7081","19537.0248","390.7352","515.5189","1216.6743","1560.4541","3455.0932","1389.197"
"SEN","15/11/2019","9","3225.4755","1049.7381","2.8833","1309.096","19814.4725","371.6459","514.3601","1325.9913","1557.4581","3499.2373","1553.4194"
"SEN","15/11/2019","10","3243.0373","2011.8652","2.8667","1301.0265","19681.1417","366.3718","504.7685","1822.6252","1562.5538","3567.1077","1542.4879"
"SEN","15/11/2019","11","2982.4035","2584.4028","1.5793","1418.0869","19513.9063","387.8722","501.5706","1776.7922","1562.8857","3549.1502","1578.0907"
"SEN","15/11/2019","12","2681.3193","3020.1921","1.1234","1435.5876","19542.3628","389.1833","501.0624","1681.1403","1562.9333","3812.7411","1581.76"
"SEN","15/11/2019","13","2591.6332","3043.8488","1.65","1431.3744","20064.7032","385.6275","503.0416","1627.4514","1562.8746","3677.7031","1575.4932"
"SEN","15/11/2019","14","2447.3201","3013.5957","1.65","1401.2193","20228.6986","392.9115","506.2013","1691.2891","1562.5795","3678.3383","1491.4458"
"SEN","15/11/2019","15","2297.0866","2959.9903","1.6754","1346.5854","20397.1023","381.8743","506.8104","1770.3229","1563.2691","3621.3173","1446.6887"
"SEN","15/11/2019","16","2107.6986","2876.609","1.6714","1371.6231","20405.7116","394.8606","506.4489","2011.9069","1563.1143","3502.1511","1430.0754"
"SEN","15/11/2019","17","2077.7344","2207.4554","2.0415","1392.3816","20527.8732","393.9343","509.3253","2234.1534","1564.1427","3754.5412","1476.5607"
"SEN","15/11/2019","18","2164.0208","597.9542","1.8963","1577.1889","20266.5705","390.7404","510.4563","3130.1167","1565.2057","4551.2988","1478.2817"
"SEN","15/11/2019","19","2285.3252","3.7143","1.9651","1608.3116","20363.2859","397.7527","510.222","3980.8002","1565.6997","4682.6685","1507.4509"
"SEN","15/11/2019","20","2521.1672","0.1037","3.1585","1595.8097","20417.9843","397.3398","510.6957","3616.3261","1565.1096","4716.4133","1433.9482"
"SEN","15/11/2019","21","2695.9575","0.0648","3.1591","1600.4914","20356.543","398.5441","511.226","3125.2073","1565.3074","4509.3332","1417.7539"
"SEN","15/11/2019","22","2671.1546","0.0648","3.159","1487.5042","20128.6336","398.1722","512.2236","2492.4547","1565.6722","4350.4119","1411.9057"
"SEN","15/11/2019","23","2611.2894","0.0648","3.1591","1311.9507","19782.9669","395.5689","513.2734","2475.8727","1565.283","3881.5508","1397.5567"
"SEN","15/11/2019","24","2365.5269","0.0648","3.1592","1310.3953","19597.7356","396.9447","513.8399","2035.8686","1564.9761","3563.3978","1376.9216"
"SEN","16/11/2019","1","2177.4758","0.0648","3.1491","1312.5297","19090.268","395.8118","520.282","1683.9418","1565.0775","3167.492","1360.2764"
"SEN","16/11/2019","2","2133.4545","0.0242","3.1492","1299.7808","18695.014","392.4363","520.6299","1110.5731","1564.3955","2954.884","1358.8819"
"SEN","16/11/2019","3","2110.489","0","3.1493","1303.1118","18099.2104","392.6369","521.2387","1266.0501","1564.6531","2832.5181","1350.4719"
"SEN","16/11/2019","4","1998.3665","0","3.1394","1299.4144","17742.6214","388.8391","521.2227","1125.0604","1564.4001","2770.7218","1348.6789"
"SEN","16/11/2019","5","1807.2488","0","3.1393","1303.9388","17982.6691","386.6664","520.5944","1141.2862","1564.7625","2798.0568","1349.9896"
"SEN","16/11/2019","6","1890.582","0","3.1394","1302.8148","17897.173","391.2763","521.1197","1040.6906","1565.6854","2812.3339","1373.8589"
"SEN","16/11/2019","7","1901.1529","5.3742","3.1393","1318.8482","18369.4817","392.0921","522.2107","1178.6088","1565.966","2820.7013","1375.3013"
"SEN","16/11/2019","8","1891.156","176.4989","3.1394","1277.3578","18884.8057","392.9193","520.7381","1429.1098","1565.5266","2832.4583","1384.8948"
"SEN","16/11/2019","9","1890.3819","1082.5469","3.1394","1256.42","19274.341","391.7224","518.0507","1571.7285","1509.67","2809.8459","1386.1422"
"SEN","16/11/2019","10","1881.2515","2302.1014","3.139","1228.7947","19588.67","391.6326","515.1652","1719.4651","1283.0745","2783.1138","1396.3153"
"SEN","16/11/2019","11","1991.6934","2977.5488","3.1392","1216.8788","19576.2283","385.2385","513.9635","1559.3085","1262.835","2771.0414","1406.9052"
"SEN","16/11/2019","12","2035.8492","3064.9639","3.1391","1225.3094","19738.191","379.1173","514.7354","1531.653","1266.7434","2765.1444","1400.2366"
"SEN","16/11/2019","13","2102.8734","3028.1189","3.1392","1230.9458","19788.051","383.4504","513.8901","1721.5114","1265.1034","2781.432","1398.4368"
"SEN","16/11/2019","14","2225.004","2864.3522","3.1391","1250.0543","19703.7952","391.2113","512.3454","1486.3778","1264.9445","2779.1563","1381.3185"
"SEN","16/11/2019","15","2320.9516","2585.6033","3.1391","1287.8664","19561.9157","390.1456","513.0048","1263.0969","1266.4258","2783.0839","1411.2615"
"SEN","16/11/2019","16","2387.9022","2290.1296","3.139","1275.7555","19202.5942","387.8528","511.9574","1568.3891","1272.3317","2727.595","1413.635"
"SEN","16/11/2019","17","2331.7664","1624.8989","3.139","1310.3434","19197.7667","384.8322","515.2139","2152.4913","1297.6538","2763.2732","1476.569"
