"SEN","17/02/2021","20","2289.3069","3.6382","19.8039","955.002","13788.0787","182.2144","468.9777","8977.2879","777.1621","6246.0849","2202.5479"
"SEN","17/02/2021","21","2298.5331","0.0007","20.2833","962.8316","13922.8771","174.7819","470.3235","8913.9036","777.0519","6356.4929","2243.6718"
"SEN","17/02/2021","22","2358.7427","0.0007","21.0408","956.3777","13767.2429","173.5634","470.3083","8488.4214","776.2891","6326.1348","2048.0028"
"SEN","17/02/2021","23","2111.9192","0.0005","21.1757","958.3135","12865.0986","177.6116","470.2558","8417.931","776.1104","6237.5132","1868.0682"
"SEN","17/02/2021","24","1960.9797","0.0003","24.624","966.3472","11525.2149","165.735","470.8148","8122.7401","775.1462","6038.7512","1821.3672"
"SEN","18/02/2021","1","1892.5885","0.0001","23.137","984.6971","11135.7899","154.8262","471.5523","6786.8606","775.0956","5920.338","1819.6573"
"SEN","18/02/2021","2","2146.8442","0.0003","19.8425","1039.5794","11026.6495","154.6215","470.7559","5207.3659","775.1242","6081.2858","1806.9586"
"SEN","18/02/2021","3","2238.546","0.0003","22.8895","1116.5377","11094.9714","154.0576","470.7531","4099.2456","775.4101","6204.2794","1881.4264"
"SEN","18/02/2021","4","2235.4721","0.0003","24.9386","1144.0118","11311.0905","150.7446","470.4507","3486.416","775.5247","6185.4206","1790.1573"
"SEN","18/02/2021","5","2334.7516","0.0002","24.943","1143.6813","11262.7195","151.8554","470.1272","3538.0127","775.8463","6090.1165","1746.8388"
"SEN","18/02/2021","6","2385.9142","0.0002","24.4417","1169.3844","11308.1157","152.2067","470.7687","3777.711","775.4861","6066.6042","1762.5707"
"SEN","18/02/2021","7","2247.2822","2.7907","23.6328","1298.1812","11329.5696","158.3645","470.1918","4801.7866","775.5795","6069.6491","1765.9891"
"SEN","18/02/2021","8","2159.653","286.8047","24.1658","1432.7497","11388.7968","162.9906","469.265","5584.6371","775.8993","6113.5863","1780.4294"
"SEN","18/02/2021","9","2160.608","2793.4969","23.4513","1404.7715","11381.4901","161.838","465.0258","4850.6735","774.8967","6150.7799","1773.248"
"SEN","18/02/2021","10","2118.2867","4799.8023","24.4095","1432.9025","11733.781","162.5007","460.8835","4006.5361","776.3792","5975.5641","1743.6221"
"SEN","18/02/2021","11","1913.8056","5383.7723","24.137","1510.2608","11784.8293","149.7085","463.5978","4420.4523","775.9907","5754.5237","1694.9169"
"SEN","18/02/2021","12","1851.4506","5465.5844","23.1501","1525.4277","11942.4358","156.1256","465.1464","4900.6365","775.1748","5573.2444","1675.4066"
"SEN","18/02/2021","13","1862.2883","5526.0067","22.3337","1537.101","12587.7122","148.4266","460.613","4569.6497","776.2269","5583.7789","1678.1036"
"SEN","18/02/2021","14","2102.1626","5635.5737","24.4412","1542.89","12939.2816","146.2163","453.9437","3897.4411","775.6101","5675.181","1687.0716"
"SEN","18/02/2021","15","2334.3237","5636.4303","20.6335","1554.2963","12967.2731","144.6211","454.0646","3718.4172","775.028","5701.7973","1681.6932"
